OPR_DT,OPR_HR,MW
5/13/2019,16,19.74306
5/13/2019,17,15.14867
5/13/2019,18,23.84445
5/13/2019,19,37.0519
5/13/2019,20,60.84313
5/13/2019,21,57.11685
5/13/2019,22,45.74697
5/13/2019,23,29.98815
5/13/2019,24,24.66353
5/14/2019,1,21.25544
5/14/2019,2,14.79281
5/14/2019,3,11.66774
5/14/2019,4,10.82137
5/14/2019,5,14.70298
5/14/2019,6,25.36132
5/14/2019,7,32.23649
5/14/2019,8,24.57515
5/14/2019,9,18.92869
5/14/2019,10,17.29116
5/14/2019,11,16.16737
5/14/2019,12,13.6726
5/14/2019,13,15.13879
5/14/2019,14,15.24607
5/14/2019,15,18.97882
5/14/2019,16,22.84238
5/14/2019,17,22.75482
5/14/2019,18,31.13728
5/14/2019,19,40.11758
5/14/2019,20,61.69354
5/14/2019,21,63.29936
5/14/2019,22,45.23316
5/14/2019,23,34.31257
5/14/2019,24,24.80821
5/15/2019,1,24.97899
5/15/2019,2,24.54239
5/15/2019,3,21.97149
5/15/2019,4,21.73716
5/15/2019,5,24.24816
5/15/2019,6,31.48714
5/15/2019,7,42.48252
5/15/2019,8,44.98119
5/15/2019,9,30.36329
5/15/2019,10,25.57002
5/15/2019,11,26.20892
5/15/2019,12,22.08476
5/15/2019,13,22.90662
5/15/2019,14,21.62521
5/15/2019,15,21.43134
5/15/2019,16,22.0459
5/15/2019,17,20.47867
5/15/2019,18,29.31371
5/15/2019,19,43.07134
5/15/2019,20,61.61015
5/15/2019,21,63.41336
5/15/2019,22,50.79058
5/15/2019,23,35.0778
5/15/2019,24,27.97032
5/16/2019,1,29.73801
5/16/2019,2,25.22241
5/16/2019,3,19.74402
5/16/2019,4,19.50374
5/16/2019,5,20.97799
5/16/2019,6,35.53352
5/16/2019,7,47.07883
5/16/2019,8,50.9735
5/16/2019,9,30.92215
5/16/2019,10,25.42921
5/16/2019,11,22.58398
5/16/2019,12,18.85481
5/16/2019,13,15.71072
5/16/2019,14,15.15948
5/16/2019,15,12.38239
5/16/2019,16,11.2558
5/16/2019,17,5.57773
5/16/2019,18,15.81144
5/16/2019,19,28.94555
5/16/2019,20,44.7582
5/16/2019,21,59.62864
5/16/2019,22,42.13157
5/16/2019,23,28.37411
5/16/2019,24,22.77052
5/17/2019,1,21.4027
5/17/2019,2,16.72882
5/17/2019,3,12.53996
5/17/2019,4,12.02996
5/17/2019,5,16.56852
5/17/2019,6,27.82609
5/17/2019,7,37.59356
5/17/2019,8,27.68432
5/17/2019,9,14.38639
5/17/2019,10,7.11673
5/17/2019,11,2.7376
5/17/2019,12,0.97283
5/17/2019,13,0.19059
5/17/2019,14,-0.00558
5/17/2019,15,-0.0106
5/17/2019,16,-0.00753
5/17/2019,17,0.35992
5/17/2019,18,4.8183
5/17/2019,19,23.26864
5/17/2019,20,41.9849
5/17/2019,21,54.92553
5/17/2019,22,37.81227
5/17/2019,23,29.08467
5/17/2019,24,21.86438
5/18/2019,1,12.75
5/18/2019,2,9.18966
5/18/2019,3,5.16035
5/18/2019,4,5.13369
5/18/2019,5,10.17358
5/18/2019,6,18.16506
5/18/2019,7,15.49006
5/18/2019,8,2.91141
5/18/2019,9,1.08748
5/18/2019,10,0.01738
5/18/2019,11,0.01085
5/18/2019,12,0
5/18/2019,13,0.00012
5/18/2019,14,0
5/18/2019,15,0
5/18/2019,16,0.13012
5/18/2019,17,1.18646
5/18/2019,18,15.48094
5/18/2019,19,18.74876
5/18/2019,20,35.4841
5/18/2019,21,49.64349
5/18/2019,22,37.38329
5/18/2019,23,22.24465
5/18/2019,24,19.16248
5/19/2019,1,16.7515
5/19/2019,2,11.76231
5/19/2019,3,9.53356
5/19/2019,4,7.5017
5/19/2019,5,6.97276
5/19/2019,6,10.63009
5/19/2019,7,5.3072
5/19/2019,8,0.94058
5/19/2019,9,0.01057
5/19/2019,10,-0.24808
5/19/2019,11,-5.30318
5/19/2019,12,-6.21128
5/19/2019,13,-7.77213
5/19/2019,14,-9.6272
5/19/2019,15,-10.35216
5/19/2019,16,-5.47406
5/19/2019,17,-1.88313
5/19/2019,18,0.01077
5/19/2019,19,12.46488
5/19/2019,20,29.54523
5/19/2019,21,48.75092
5/19/2019,22,30.43188
5/19/2019,23,20.27318
5/19/2019,24,17.0047
5/20/2019,1,11.17617
5/20/2019,2,7.42052
5/20/2019,3,5.14563
5/20/2019,4,4.81256
5/20/2019,5,9.15826
5/20/2019,6,18.8364
5/20/2019,7,25.06559
5/20/2019,8,17.07821
5/20/2019,9,1.10246
5/20/2019,10,-0.14924
5/20/2019,11,-0.60989
5/20/2019,12,-0.03422
5/20/2019,13,-2.32802
5/20/2019,14,-0.79609
5/20/2019,15,-4.03849
5/20/2019,16,-1.15105
5/20/2019,17,-0.01918
5/20/2019,18,2.05569
5/20/2019,19,21.14581
5/20/2019,20,43.38877
5/20/2019,21,55.47819
5/20/2019,22,40.66934
5/20/2019,23,21.93033
5/20/2019,24,15.58927
5/21/2019,1,10.84614
5/21/2019,2,8.51804
5/21/2019,3,5.70144
5/21/2019,4,5.58871
5/21/2019,5,16.63337
5/21/2019,6,32.81721
5/21/2019,7,34.11738
5/21/2019,8,16.32042
5/21/2019,9,13.38615
5/21/2019,10,6.94668
5/21/2019,11,5.77071
5/21/2019,12,3.29124
5/21/2019,13,0.89647
5/21/2019,14,0.03702
5/21/2019,15,0.01108
5/21/2019,16,0.01378
5/21/2019,17,2.30896
5/21/2019,18,14.96382
5/21/2019,19,24.58291
5/21/2019,20,39.4993
5/21/2019,21,51.00741
5/21/2019,22,36.46245
5/21/2019,23,21.09401
5/21/2019,24,14.9579
5/22/2019,1,17.5864
5/22/2019,2,14.84703
5/22/2019,3,12.86522
5/22/2019,4,12.87224
5/22/2019,5,20.82155
5/22/2019,6,34.07597
5/22/2019,7,30.92219
5/22/2019,8,24.24807
5/22/2019,9,17.69877
5/22/2019,10,11.63992
5/22/2019,11,9.31073
5/22/2019,12,5.32408
5/22/2019,13,2.68942
5/22/2019,14,1.9082
5/22/2019,15,1.06894
5/22/2019,16,1.40805
5/22/2019,17,5.48214
5/22/2019,18,15.56346
5/22/2019,19,24.90433
5/22/2019,20,39.49788
5/22/2019,21,51.01003
5/22/2019,22,33.39125
5/22/2019,23,23.76092
5/22/2019,24,20.27593
5/23/2019,1,18.99214
5/23/2019,2,17.01189
5/23/2019,3,15.51417
5/23/2019,4,15.67719
5/23/2019,5,21.27977
5/23/2019,6,29.92004
5/23/2019,7,32.81281
5/23/2019,8,25.21779
5/23/2019,9,23.2365
5/23/2019,10,21.44108
5/23/2019,11,19.01649
5/23/2019,12,16.14419
5/23/2019,13,12.97726
5/23/2019,14,12.41693
5/23/2019,15,10.50856
5/23/2019,16,13.45751
5/23/2019,17,18.72019
5/23/2019,18,26.19802
5/23/2019,19,39.7226
5/23/2019,20,55.59759
5/23/2019,21,57.72456
5/23/2019,22,41.76639
5/23/2019,23,31.69571
5/23/2019,24,24.86503
5/24/2019,1,23.62031
5/24/2019,2,19.58155
5/24/2019,3,17.84683
5/24/2019,4,19.22932
5/24/2019,5,23.74285
5/24/2019,6,31.06637
5/24/2019,7,29.14217
5/24/2019,8,25.04324
5/24/2019,9,20.73702
5/24/2019,10,19.07186
5/24/2019,11,15.93334
5/24/2019,12,12.93125
5/24/2019,13,9.42319
5/24/2019,14,10.92478
5/24/2019,15,11.6196
5/24/2019,16,17.09673
5/24/2019,17,16.26864
5/24/2019,18,18.28235
5/24/2019,19,27.48
5/24/2019,20,45.75195
5/24/2019,21,52.57894
5/24/2019,22,38.40234
5/24/2019,23,30.21775
5/24/2019,24,22.54353
5/25/2019,1,19.19756
5/25/2019,2,11.99317
5/25/2019,3,10.32468
5/25/2019,4,12.14245
5/25/2019,5,15.06706
5/25/2019,6,18.38895
5/25/2019,7,14.70906
5/25/2019,8,3.49105
5/25/2019,9,0.32965
5/25/2019,10,-0.03601
5/25/2019,11,-0.02115
5/25/2019,12,-0.1755
5/25/2019,13,-0.17598
5/25/2019,14,-0.11326
5/25/2019,15,-0.09483
5/25/2019,16,-0.01109
5/25/2019,17,0.01601
5/25/2019,18,1.11065
5/25/2019,19,16.32795
5/25/2019,20,29.71623
5/25/2019,21,40.40212
5/25/2019,22,29.51052
5/25/2019,23,22.77742
5/25/2019,24,16.75601
5/26/2019,1,11.10368
5/26/2019,2,10.74377
5/26/2019,3,8.07615
5/26/2019,4,8.07669
5/26/2019,5,8.40861
5/26/2019,6,11.01297
5/26/2019,7,9.79112
5/26/2019,8,2.5637
5/26/2019,9,1.04624
5/26/2019,10,0.00399
5/26/2019,11,0.00183
5/26/2019,12,0.00218
5/26/2019,13,-0.0129
5/26/2019,14,-0.01086
5/26/2019,15,-0.00808
5/26/2019,16,-0.00011
5/26/2019,17,0.39391
5/26/2019,18,8.29569
5/26/2019,19,18.71865
5/26/2019,20,26.37278
5/26/2019,21,38.60133
5/26/2019,22,25.53509
5/26/2019,23,21.3437
5/26/2019,24,14.20892
5/27/2019,1,9.71503
5/27/2019,2,9.46218
5/27/2019,3,5.57823
5/27/2019,4,6.10937
5/27/2019,5,7.77456
5/27/2019,6,9.84399
5/27/2019,7,7.90331
5/27/2019,8,0
5/27/2019,9,-3.42467
5/27/2019,10,-5.35002
5/27/2019,11,-9.62603
5/27/2019,12,-11.74629
5/27/2019,13,-12.98332
5/27/2019,14,-12.7101
5/27/2019,15,-11.36342
5/27/2019,16,-9.74202
5/27/2019,17,-6.76242
5/27/2019,18,0.22274
5/27/2019,19,9.88291
5/27/2019,20,25.02923
5/27/2019,21,35.49424
5/27/2019,22,24.82237
5/27/2019,23,16.07647
5/27/2019,24,12.23546
5/28/2019,1,7.98596
5/28/2019,2,6.00742
5/28/2019,3,4.67704
5/28/2019,4,4.6807
5/28/2019,5,8.45893
5/28/2019,6,15.22587
5/28/2019,7,19.40632
5/28/2019,8,11.01239
5/28/2019,9,11.04672
5/28/2019,10,9.66845
5/28/2019,11,9.04938
5/28/2019,12,8.28899
5/28/2019,13,8.09881
5/28/2019,14,7.14123
5/28/2019,15,7.17973
5/28/2019,16,7.76476
5/28/2019,17,4.55945
5/28/2019,18,3.29782
5/28/2019,19,13.13451
5/28/2019,20,27.20147
5/28/2019,21,42.19648
5/28/2019,22,31.84133
5/28/2019,23,24.9563
5/28/2019,24,19.41201
5/29/2019,1,12.11685
5/29/2019,2,10.94915
5/29/2019,3,9.5401
5/29/2019,4,11.43444
5/29/2019,5,15.22864
5/29/2019,6,25.46651
5/29/2019,7,25.91974
5/29/2019,8,18.77637
5/29/2019,9,15.54415
5/29/2019,10,18.20474
5/29/2019,11,16.37266
5/29/2019,12,17.43971
5/29/2019,13,16.69648
5/29/2019,14,16.55663
5/29/2019,15,14.97799
5/29/2019,16,18.06323
5/29/2019,17,17.80543
5/29/2019,18,17.41206
5/29/2019,19,30.53215
5/29/2019,20,48.79221
5/29/2019,21,61.11326
5/29/2019,22,40.19822
5/29/2019,23,28.67704
5/29/2019,24,20.46802
5/30/2019,1,14.31947
5/30/2019,2,14.22565
5/30/2019,3,10.78931
5/30/2019,4,10.76685
5/30/2019,5,14.21314
5/30/2019,6,20.81576
5/30/2019,7,23.96808
5/30/2019,8,17.16529
5/30/2019,9,15.70002
5/30/2019,10,17.5334
5/30/2019,11,16.2908
5/30/2019,12,17.19766
5/30/2019,13,17.21072
5/30/2019,14,18.5075
5/30/2019,15,18.25066
5/30/2019,16,21.86246
5/30/2019,17,21.2095
5/30/2019,18,22.09143
5/30/2019,19,35.1393
5/30/2019,20,50.82853
5/30/2019,21,64.46302
5/30/2019,22,40.50603
5/30/2019,23,27.78633
5/30/2019,24,21.05855
5/31/2019,1,17.83946
5/31/2019,2,17.44307
5/31/2019,3,16.28924
5/31/2019,4,15.03441
5/31/2019,5,18.83366
5/31/2019,6,27.73739
5/31/2019,7,27.4329
5/31/2019,8,16.85109
5/31/2019,9,15.82657
5/31/2019,10,14.47766
5/31/2019,11,12.16471
5/31/2019,12,12.96458
5/31/2019,13,15.38283
5/31/2019,14,17.33409
5/31/2019,15,18.73097
5/31/2019,16,21.94163
5/31/2019,17,20.902
5/31/2019,18,23.38119
5/31/2019,19,37.19427
5/31/2019,20,50.23805
5/31/2019,21,59.46579
5/31/2019,22,38.39876
5/31/2019,23,26.24922
5/31/2019,24,21.80009
6/1/2019,1,23.25511
6/1/2019,2,19.15489
6/1/2019,3,16.75456
6/1/2019,4,16.45546
6/1/2019,5,18.14503
6/1/2019,6,21.38181
6/1/2019,7,17.52271
6/1/2019,8,7.79293
6/1/2019,9,3.7937
6/1/2019,10,3.47081
6/1/2019,11,1.68399
6/1/2019,12,1.62476
6/1/2019,13,3.97876
6/1/2019,14,4.09223
6/1/2019,15,9.44964
6/1/2019,16,15.10907
6/1/2019,17,13.9146
6/1/2019,18,18.9091
6/1/2019,19,29.2468
6/1/2019,20,44.54584
6/1/2019,21,53.36966
6/1/2019,22,33.84893
6/1/2019,23,25.84579
6/1/2019,24,20.92553
6/2/2019,1,18.79533
6/2/2019,2,17.60497
6/2/2019,3,15.31722
6/2/2019,4,14.89738
6/2/2019,5,15.31908
6/2/2019,6,16.7477
6/2/2019,7,10.45198
6/2/2019,8,3.22331
6/2/2019,9,-0.00253
6/2/2019,10,-0.01115
6/2/2019,11,-0.01116
6/2/2019,12,-0.0113
6/2/2019,13,-0.01117
6/2/2019,14,0
6/2/2019,15,0.61317
6/2/2019,16,4.00634
6/2/2019,17,7.33391
6/2/2019,18,12.08879
6/2/2019,19,28.82813
6/2/2019,20,43.23031
6/2/2019,21,49.54103
6/2/2019,22,31.17752
6/2/2019,23,22.91903
6/2/2019,24,16.65758
6/3/2019,1,18.97496
6/3/2019,2,16.73309
6/3/2019,3,15.48885
6/3/2019,4,14.78155
6/3/2019,5,18.0105
6/3/2019,6,25.17227
6/3/2019,7,25.42181
6/3/2019,8,16.61802
6/3/2019,9,9.12729
6/3/2019,10,9.62288
6/3/2019,11,11.64317
6/3/2019,12,14.15253
6/3/2019,13,15.81473
6/3/2019,14,19.26193
6/3/2019,15,20.59066
6/3/2019,16,20.08798
6/3/2019,17,19.73662
6/3/2019,18,26.60194
6/3/2019,19,38.57992
6/3/2019,20,58.00366
6/3/2019,21,57.97062
6/3/2019,22,35.61908
6/3/2019,23,25.03717
6/3/2019,24,19.13549
6/4/2019,1,20.92547
6/4/2019,2,18.12792
6/4/2019,3,17.34989
6/4/2019,4,17.10151
6/4/2019,5,18.40834
6/4/2019,6,23.22696
6/4/2019,7,23.9371
6/4/2019,8,18.56666
6/4/2019,9,14.36682
6/4/2019,10,15.92992
6/4/2019,11,17.51171
6/4/2019,12,19.21323
6/4/2019,13,21.85911
6/4/2019,14,25.85694
6/4/2019,15,25.22678
6/4/2019,16,29.91046
6/4/2019,17,30.72617
6/4/2019,18,31.58881
6/4/2019,19,45.5405
6/4/2019,20,67.0526
6/4/2019,21,63.70332
6/4/2019,22,38.09377
6/4/2019,23,30.90704
6/4/2019,24,24.8083
6/5/2019,1,20.01904
6/5/2019,2,16.37469
6/5/2019,3,16.31347
6/5/2019,4,15.65236
6/5/2019,5,17.72122
6/5/2019,6,22.93545
6/5/2019,7,24.63338
6/5/2019,8,19.16899
6/5/2019,9,20.64275
6/5/2019,10,19.85443
6/5/2019,11,21.25477
6/5/2019,12,21.4097
6/5/2019,13,25.22549
6/5/2019,14,98.39579
6/5/2019,15,31.14705
6/5/2019,16,251.79742
6/5/2019,17,149.43945
6/5/2019,18,33.29979
6/5/2019,19,47.25373
6/5/2019,20,64.50917
6/5/2019,21,61.70547
6/5/2019,22,41.72936
6/5/2019,23,30.51126
6/5/2019,24,24.73026
6/6/2019,1,28.50321
6/6/2019,2,25.08909
6/6/2019,3,24.76692
6/6/2019,4,23.38141
6/6/2019,5,24.86478
6/6/2019,6,30.20163
6/6/2019,7,30.67112
6/6/2019,8,22.64643
6/6/2019,9,19.48292
6/6/2019,10,19.52818
6/6/2019,11,18.07994
6/6/2019,12,16.45892
6/6/2019,13,15.89557
6/6/2019,14,20.50324
6/6/2019,15,20.86744
6/6/2019,16,21.68835
6/6/2019,17,22.36457
6/6/2019,18,27.67522
6/6/2019,19,41.92509
6/6/2019,20,57.0883
6/6/2019,21,57.36746
6/6/2019,22,40.21171
6/6/2019,23,29.60346
6/6/2019,24,23.941
6/7/2019,1,21.27949
6/7/2019,2,17.32207
6/7/2019,3,16.61674
6/7/2019,4,16.29642
6/7/2019,5,18.71916
6/7/2019,6,24.82489
6/7/2019,7,26.69251
6/7/2019,8,17.06504
6/7/2019,9,12.27016
6/7/2019,10,11.88871
6/7/2019,11,10.69187
6/7/2019,12,8.72225
6/7/2019,13,8.71396
6/7/2019,14,10.94007
6/7/2019,15,12.57706
6/7/2019,16,14.60876
6/7/2019,17,12.134
6/7/2019,18,16.89562
6/7/2019,19,30.04904
6/7/2019,20,43.73007
6/7/2019,21,48.42795
6/7/2019,22,35.65066
6/7/2019,23,28.05193
6/7/2019,24,23.1128
6/8/2019,1,22.44595
6/8/2019,2,15.03627
6/8/2019,3,13.32073
6/8/2019,4,11.66012
6/8/2019,5,12.211
6/8/2019,6,18.07194
6/8/2019,7,16.29954
6/8/2019,8,9.46473
6/8/2019,9,2.64341
6/8/2019,10,2.80075
6/8/2019,11,2.94296
6/8/2019,12,4.41504
6/8/2019,13,5.27508
6/8/2019,14,8.06585
6/8/2019,15,10.77214
6/8/2019,16,15.592
6/8/2019,17,18.01213
6/8/2019,18,22.41715
6/8/2019,19,33.5663
6/8/2019,20,44.21619
6/8/2019,21,49.05906
6/8/2019,22,37.03302
6/8/2019,23,27.28674
6/8/2019,24,24.66701
6/9/2019,1,24.97319
6/9/2019,2,21.23014
6/9/2019,3,20.18741
6/9/2019,4,19.14258
6/9/2019,5,17.18497
6/9/2019,6,17.78308
6/9/2019,7,13.85164
6/9/2019,8,4.16514
6/9/2019,9,0.01082
6/9/2019,10,0
6/9/2019,11,0
6/9/2019,12,1.31396
6/9/2019,13,3.54884
6/9/2019,14,9.98213
6/9/2019,15,15.79247
6/9/2019,16,24.40332
6/9/2019,17,24.75794
6/9/2019,18,29.04164
6/9/2019,19,39.12292
6/9/2019,20,52.77614
6/9/2019,21,58.99308
6/9/2019,22,40.81291
6/9/2019,23,26.65455
6/9/2019,24,24.50418
6/10/2019,1,24.03135
6/10/2019,2,21.43599
6/10/2019,3,20.67783
6/10/2019,4,20.29853
6/10/2019,5,22.22784
6/10/2019,6,26.31719
6/10/2019,7,27.27659
6/10/2019,8,22.99888
6/10/2019,9,22.42487
6/10/2019,10,20.85978
6/10/2019,11,22.3137
6/10/2019,12,23.52524
6/10/2019,13,27.70015
6/10/2019,14,29.75537
6/10/2019,15,33.04139
6/10/2019,16,38.72218
6/10/2019,17,40.78401
6/10/2019,18,47.97733
6/10/2019,19,60.48252
6/10/2019,20,90.27748
6/10/2019,21,59.38964
6/10/2019,22,42.35998
6/10/2019,23,33.75168
6/10/2019,24,27.9929
6/11/2019,1,36.07369
6/11/2019,2,32.11792
6/11/2019,3,29.41672
6/11/2019,4,29.04069
6/11/2019,5,31.40852
6/11/2019,6,32.11038
6/11/2019,7,35.36185
6/11/2019,8,31.11958
6/11/2019,9,29.49749
6/11/2019,10,28.27876
6/11/2019,11,29.50556
6/11/2019,12,33.20216
6/11/2019,13,37.66372
6/11/2019,14,40.39565
6/11/2019,15,41.39776
6/11/2019,16,45.53348
6/11/2019,17,92.8236
6/11/2019,18,59.739
6/11/2019,19,84.62059
6/11/2019,20,109.10933
6/11/2019,21,66.01145
6/11/2019,22,50.60168
6/11/2019,23,40.85523
6/11/2019,24,36.20544
6/12/2019,1,34.92553
6/12/2019,2,31.69969
6/12/2019,3,29.04653
6/12/2019,4,27.36
6/12/2019,5,29.34013
6/12/2019,6,33.52505
6/12/2019,7,39.12158
6/12/2019,8,34.58647
6/12/2019,9,30.50861
6/12/2019,10,30.3954
6/12/2019,11,32.12928
6/12/2019,12,35.40948
6/12/2019,13,38.51304
6/12/2019,14,41.60243
6/12/2019,15,45.7314
6/12/2019,16,50.20651
6/12/2019,17,60.52639
6/12/2019,18,65.79652
6/12/2019,19,95.35933
6/12/2019,20,145.01344
6/12/2019,21,87.34896
6/12/2019,22,60.01213
6/12/2019,23,42.166
6/12/2019,24,38.55871
6/13/2019,1,30.58976
6/13/2019,2,29.95929
6/13/2019,3,29.1486
6/13/2019,4,25.94162
6/13/2019,5,28.0324
6/13/2019,6,33.35916
6/13/2019,7,37.052
6/13/2019,8,30.19108
6/13/2019,9,26.54975
6/13/2019,10,25.85508
6/13/2019,11,25.49577
6/13/2019,12,26.34736
6/13/2019,13,28.44228
6/13/2019,14,30.13078
6/13/2019,15,32.06116
6/13/2019,16,33.90663
6/13/2019,17,34.73642
6/13/2019,18,38.36845
6/13/2019,19,51.36438
6/13/2019,20,66.44128
6/13/2019,21,53.92075
6/13/2019,22,45.31258
6/13/2019,23,34.07658
6/13/2019,24,31.94085
6/14/2019,1,28.08194
6/14/2019,2,22.72443
6/14/2019,3,21.67035
6/14/2019,4,19.74047
6/14/2019,5,22.32245
6/14/2019,6,29.93689
6/14/2019,7,31.93527
6/14/2019,8,22.66964
6/14/2019,9,16.88637
6/14/2019,10,14.94868
6/14/2019,11,16.10171
6/14/2019,12,19.28867
6/14/2019,13,21.5838
6/14/2019,14,23.54314
6/14/2019,15,25.60384
6/14/2019,16,27.0484
6/14/2019,17,27.26307
6/14/2019,18,30.23015
6/14/2019,19,38.21962
6/14/2019,20,52.2313
6/14/2019,21,45.20909
6/14/2019,22,38.79099
6/14/2019,23,32.8651
6/14/2019,24,27.83084
6/15/2019,1,24.65402
6/15/2019,2,21.79638
6/15/2019,3,21.27066
6/15/2019,4,21.23237
6/15/2019,5,21.29435
6/15/2019,6,23.84305
6/15/2019,7,21.07489
6/15/2019,8,10.618
6/15/2019,9,3.23395
6/15/2019,10,3.87328
6/15/2019,11,7.48876
6/15/2019,12,7.50357
6/15/2019,13,8.97862
6/15/2019,14,10.46657
6/15/2019,15,13.77999
6/15/2019,16,16.34784
6/15/2019,17,17.554
6/15/2019,18,23.76531
6/15/2019,19,31.32109
6/15/2019,20,42.44849
6/15/2019,21,39.37935
6/15/2019,22,33.32728
6/15/2019,23,27.94625
6/15/2019,24,24.34578
6/16/2019,1,23.55768
6/16/2019,2,22.36484
6/16/2019,3,21.36081
6/16/2019,4,20.42819
6/16/2019,5,20.42905
6/16/2019,6,22.71726
6/16/2019,7,20.83939
6/16/2019,8,7.51752
6/16/2019,9,1.30713
6/16/2019,10,0.21862
6/16/2019,11,1.03684
6/16/2019,12,1.36613
6/16/2019,13,6.02986
6/16/2019,14,10.12263
6/16/2019,15,12.60214
6/16/2019,16,17.04306
6/16/2019,17,17.11988
6/16/2019,18,23.86912
6/16/2019,19,30.58886
6/16/2019,20,43.4471
6/16/2019,21,42.91471
6/16/2019,22,31.65914
6/16/2019,23,26.67472
6/16/2019,24,24.98033
6/17/2019,1,26.47225
6/17/2019,2,25.53123
6/17/2019,3,23.06065
6/17/2019,4,21.34064
6/17/2019,5,25.90126
6/17/2019,6,29.49678
6/17/2019,7,31.88479
6/17/2019,8,27.33108
6/17/2019,9,24.22893
6/17/2019,10,24.53267
6/17/2019,11,25.01761
6/17/2019,12,25.83369
6/17/2019,13,26.99375
6/17/2019,14,28.29851
6/17/2019,15,28.92042
6/17/2019,16,30.06954
6/17/2019,17,31.10528
6/17/2019,18,33.38544
6/17/2019,19,43.00275
6/17/2019,20,59.42171
6/17/2019,21,48.88593
6/17/2019,22,38.48028
6/17/2019,23,30.74024
6/17/2019,24,26.46554
6/18/2019,1,23.95022
6/18/2019,2,25.54695
6/18/2019,3,23.88599
6/18/2019,4,23.66933
6/18/2019,5,24.89689
6/18/2019,6,29.95591
6/18/2019,7,30.79511
6/18/2019,8,26.20331
6/18/2019,9,25.57544
6/18/2019,10,25.25013
6/18/2019,11,23.44055
6/18/2019,12,24.43775
6/18/2019,13,26.51323
6/18/2019,14,28.56864
6/18/2019,15,29.75558
6/18/2019,16,65.38416
6/18/2019,17,31.2401
6/18/2019,18,35.44617
6/18/2019,19,42.6223
6/18/2019,20,62.72398
6/18/2019,21,47.0469
6/18/2019,22,37.70806
6/18/2019,23,32.32743
6/18/2019,24,29.27507
6/19/2019,1,26.4618
6/19/2019,2,22.33025
6/19/2019,3,23.06192
6/19/2019,4,21.50459
6/19/2019,5,26.13296
6/19/2019,6,29.11011
6/19/2019,7,30.95047
6/19/2019,8,24.85614
6/19/2019,9,20.08603
6/19/2019,10,21.241
6/19/2019,11,21.01947
6/19/2019,12,23.58041
6/19/2019,13,25.71406
6/19/2019,14,26.42894
6/19/2019,15,28.20614
6/19/2019,16,27.38505
6/19/2019,17,27.54521
6/19/2019,18,28.96368
6/19/2019,19,37.80437
6/19/2019,20,53.93555
6/19/2019,21,41.99556
6/19/2019,22,35.0697
6/19/2019,23,28.71274
6/19/2019,24,26.12358
6/20/2019,1,20.98222
6/20/2019,2,20.70731
6/20/2019,3,18.21923
6/20/2019,4,17.48646
6/20/2019,5,20.29958
6/20/2019,6,25.60818
6/20/2019,7,25.53265
6/20/2019,8,18.17839
6/20/2019,9,15.99928
6/20/2019,10,15.78973
6/20/2019,11,15.22365
6/20/2019,12,14.64606
6/20/2019,13,14.74552
6/20/2019,14,15.03847
6/20/2019,15,14.46721
6/20/2019,16,19.92607
6/20/2019,17,17.38139
6/20/2019,18,22.5931
6/20/2019,19,30.56537
6/20/2019,20,50.20598
6/20/2019,21,44.49717
6/20/2019,22,34.52669
6/20/2019,23,27.99026
6/20/2019,24,26.86115
6/21/2019,1,23.29884
6/21/2019,2,22.75911
6/21/2019,3,21.37134
6/21/2019,4,21.83856
6/21/2019,5,23.17841
6/21/2019,6,28.01548
6/21/2019,7,27.10439
6/21/2019,8,21.44498
6/21/2019,9,25.78111
6/21/2019,10,24.07678
6/21/2019,11,24.93625
6/21/2019,12,21.92959
6/21/2019,13,22.58227
6/21/2019,14,14.46314
6/21/2019,15,19.32566
6/21/2019,16,18.18923
6/21/2019,17,17.35789
6/21/2019,18,19.70247
6/21/2019,19,27.99262
6/21/2019,20,40.89852
6/21/2019,21,41.97824
6/21/2019,22,33.03826
6/21/2019,23,27.06548
6/21/2019,24,23.70258
6/22/2019,1,21.86789
6/22/2019,2,19.93145
6/22/2019,3,19.05266
6/22/2019,4,20.11504
6/22/2019,5,20.87439
6/22/2019,6,23.39839
6/22/2019,7,19.67916
6/22/2019,8,11.8165
6/22/2019,9,7.37462
6/22/2019,10,6.60249
6/22/2019,11,5.01901
6/22/2019,12,5.59095
6/22/2019,13,8.53532
6/22/2019,14,12.93083
6/22/2019,15,16.37165
6/22/2019,16,18.93495
6/22/2019,17,19.06657
6/22/2019,18,23.87645
6/22/2019,19,29.63634
6/22/2019,20,40.63911
6/22/2019,21,41.05764
6/22/2019,22,32.2471
6/22/2019,23,23.46363
6/22/2019,24,20.85489
6/23/2019,1,20.46038
6/23/2019,2,20.45059
6/23/2019,3,21.60163
6/23/2019,4,21.03645
6/23/2019,5,21.09951
6/23/2019,6,21.71187
6/23/2019,7,19.46602
6/23/2019,8,8.18818
6/23/2019,9,2.32633
6/23/2019,10,2.3363
6/23/2019,11,3.36916
6/23/2019,12,5.63911
6/23/2019,13,11.7372
6/23/2019,14,16.58285
6/23/2019,15,19.02992
6/23/2019,16,20.99721
6/23/2019,17,20.50792
6/23/2019,18,23.75702
6/23/2019,19,31.60174
6/23/2019,20,46.42886
6/23/2019,21,45.26214
6/23/2019,22,31.29071
6/23/2019,23,22.67796
6/23/2019,24,20.91056
6/24/2019,1,20.69795
6/24/2019,2,19.48003
6/24/2019,3,20.392
6/24/2019,4,20.37913
6/24/2019,5,21.09957
